,transcript_id,transcript_position,score
681,tx_id_3,1150,0.07055646914975221
677,tx_id_3,1160,0.44069970781607815
671,tx_id_3,1170,0.4433030407333768
695,tx_id_3,1180,0.026906453286222914
669,tx_id_3,1190,0.7077697806429457
667,tx_id_3,1200,0.0026784016771249594
701,tx_id_3,1210,0.20385205234972048
689,tx_id_3,1220,0.06893386204167233
696,tx_id_3,1230,0.12470819917038985
691,tx_id_3,1240,0.0011442706551594909
700,tx_id_3,1250,0.006709000771290664
697,tx_id_3,1260,0.00334885402569331
694,tx_id_3,1270,0.37961094910033977
683,tx_id_3,1280,0.30650531182888935
698,tx_id_3,1290,0.16835351025029777
679,tx_id_3,1300,0.009910581227381837
688,tx_id_3,1310,0.37112533781627344
672,tx_id_3,1320,0.0050487957561866255
713,tx_id_3,1330,0.18206595274161244
687,tx_id_3,1340,0.7959673570316691
728,tx_id_3,1350,0.6042065503061917
721,tx_id_3,1360,0.03491354023796632
693,tx_id_3,1370,0.008357340926909372
703,tx_id_3,1380,0.8525978733925434
712,tx_id_3,1390,0.7975167911243459
685,tx_id_3,1400,0.5060795092605707
706,tx_id_3,1410,0.07826554961867244
715,tx_id_3,1420,0.07220964524933722
704,tx_id_3,1430,0.0021763090502624743
709,tx_id_3,1440,0.658276381794478
702,tx_id_3,1450,0.0022012648074235196
735,tx_id_3,1460,0.696637108782999
753,tx_id_3,1470,0.01509133050922723
711,tx_id_3,1480,0.07549720838310654
734,tx_id_3,1490,0.05865192857710676
729,tx_id_3,1500,0.09359736020894875
739,tx_id_3,1510,0.0006200024785802898
716,tx_id_3,1520,0.47380252079803925
707,tx_id_3,1530,0.4916061899327961
722,tx_id_3,1540,0.03568357945245859
727,tx_id_3,1550,0.49593089141806546
705,tx_id_3,1560,0.03542323033280963
718,tx_id_3,1570,0.0031962198462630776
720,tx_id_3,1580,0.06841619502157091
710,tx_id_3,1590,0.9005273683635956
714,tx_id_3,1600,0.016826459752161738
717,tx_id_3,1610,0.7960106533965039
737,tx_id_3,1620,0.8496229427874068
736,tx_id_3,1630,0.031337329635772404
719,tx_id_3,1640,0.4212400659229528
747,tx_id_3,1650,0.09267802805968971
723,tx_id_3,1660,0.025593935059082584
733,tx_id_3,1670,0.27438554729173337
741,tx_id_3,1680,0.26097266305831857
730,tx_id_3,1690,0.0006225153629475483
725,tx_id_3,1700,0.3369207808861917
724,tx_id_3,1710,0.898804322776015
749,tx_id_3,1720,0.7842997267657598
757,tx_id_3,1730,0.09714850086515057
742,tx_id_3,1740,0.18923688704078634
740,tx_id_3,1750,0.7705186421469232
743,tx_id_3,1760,0.22075305027094436
751,tx_id_3,1770,0.002602376209420845
745,tx_id_3,1780,0.01245837828395641
744,tx_id_3,1790,0.0068244453784082415
726,tx_id_3,1800,0.00524112123705594
731,tx_id_3,1810,0.23555682707235084
754,tx_id_3,1820,0.4085117781087596
755,tx_id_3,1830,0.010581060515117964
738,tx_id_3,1840,0.027243655485358197
748,tx_id_3,1850,0.017601028639241213
750,tx_id_3,1860,0.8554216540716693
732,tx_id_3,1870,0.7577406073068859
752,tx_id_3,1880,0.03178246908234915
790,tx_id_4,0,0.007568694464675377
761,tx_id_4,10,0.8415164132886698
766,tx_id_4,20,0.835550876621951
746,tx_id_4,30,0.9503435761493423
760,tx_id_4,40,0.2311151790822631
770,tx_id_4,50,0.021969970922663295
768,tx_id_4,60,0.004565471124637811
758,tx_id_4,70,0.0005933285559026581
789,tx_id_4,80,0.0027412609108296766
782,tx_id_4,90,0.09902097778199508
788,tx_id_4,100,0.0010227229068379988
792,tx_id_4,110,0.010532803562763626
765,tx_id_4,120,0.3616337240195742
764,tx_id_4,130,0.016101764320816593
773,tx_id_4,140,0.3926795330175276
780,tx_id_4,150,0.2663787899831476
772,tx_id_4,160,0.05735790054928561
769,tx_id_4,170,0.01380332246652461
779,tx_id_4,180,0.8115477244241579
767,tx_id_4,190,0.019307948982515574
759,tx_id_4,200,0.050132400581653
781,tx_id_4,210,0.729594768689646
778,tx_id_4,220,0.02371273916911926
802,tx_id_4,230,0.012224129022469409
756,tx_id_4,240,0.2285728720304413
771,tx_id_4,250,0.3834239406047191
762,tx_id_4,260,0.12839450337528363
786,tx_id_4,270,0.061409577702003455
776,tx_id_4,280,0.02966111299205743
784,tx_id_4,290,0.008252209377557253
775,tx_id_4,300,0.4323146065322789
787,tx_id_4,310,0.20497781333181403
791,tx_id_4,320,0.02525158292059772
763,tx_id_4,330,0.2008136518235167
847,tx_id_4,340,0.0019858583186329816
797,tx_id_4,350,0.06738895117070638
793,tx_id_4,360,0.81962669458132
783,tx_id_4,370,0.45882773152912654
804,tx_id_4,380,0.085462601545379
785,tx_id_4,390,0.4052545863404979
798,tx_id_4,400,0.0016748301966585948
774,tx_id_4,410,0.002370806884642432
796,tx_id_4,420,0.015034320336841838
801,tx_id_4,430,0.03518148509042412
828,tx_id_4,440,0.7148034606272367
849,tx_id_4,450,0.9268282631465732
777,tx_id_4,460,0.3127476639312871
810,tx_id_4,470,0.001408574330595187
820,tx_id_4,480,0.016334296963100067
806,tx_id_4,490,0.028043338597130645
808,tx_id_4,500,0.7627146497220012
807,tx_id_4,510,0.4176914535657813
795,tx_id_4,520,0.0037268971522793114
803,tx_id_4,530,0.09722925960056036
817,tx_id_4,540,0.055704653511740455
794,tx_id_4,550,0.013272959181250177
827,tx_id_4,560,0.023644450479895864
811,tx_id_4,570,0.002364583843865938
837,tx_id_4,580,0.12479409376809442
800,tx_id_4,590,0.006271583701613212
823,tx_id_4,600,0.0011360313658340842
799,tx_id_4,610,0.20939090205111363
815,tx_id_4,620,0.06401059308415946
819,tx_id_4,630,0.17470621428000363
825,tx_id_4,640,0.053396313049034236
821,tx_id_4,650,0.18126075642959183
818,tx_id_4,660,0.014840686375507308
805,tx_id_4,670,0.371080392661887
813,tx_id_4,680,0.16660320905574152
824,tx_id_4,690,0.8253641939614944
832,tx_id_4,700,0.02708001084479605
809,tx_id_4,710,0.15499738898699814
829,tx_id_4,720,0.035301430200415776
830,tx_id_4,730,0.008733111035256095
814,tx_id_4,740,0.24612548199373654
833,tx_id_4,750,0.0626888976238032
835,tx_id_4,760,0.06648567202708225
826,tx_id_4,770,0.22942757248441462
838,tx_id_4,780,0.06466876011979843
816,tx_id_4,790,0.7601741427719105
839,tx_id_4,800,0.21355652121178825
846,tx_id_4,810,0.0357391442803461
812,tx_id_4,820,0.09354645108544465
844,tx_id_4,830,0.0029388276118403386
858,tx_id_4,840,0.0027263533402230636
822,tx_id_4,850,0.1792678906336084
864,tx_id_4,860,0.010543932507139083
845,tx_id_4,870,0.31619213055958256
852,tx_id_4,880,0.44851961173142585
859,tx_id_4,890,0.28224071911543097
851,tx_id_4,900,0.007727566938095969
840,tx_id_4,910,0.003231671679226118
850,tx_id_4,920,0.6707637506208188
834,tx_id_4,930,0.11104741665102048
874,tx_id_4,940,0.11864960248527148
855,tx_id_4,950,0.002430360536726629
836,tx_id_4,960,0.20001411432416227
866,tx_id_4,970,0.08169566306953266
831,tx_id_4,980,0.00979231558495492
857,tx_id_4,990,0.42143177876256904
868,tx_id_4,1000,0.38736631266988597
841,tx_id_4,1010,0.7195314341815903
854,tx_id_4,1020,0.0840964653009827
856,tx_id_4,1030,0.2153581609092325
886,tx_id_4,1040,0.47238597685656275
872,tx_id_4,1050,0.027554612977516296
843,tx_id_4,1060,0.02778849951699353
853,tx_id_4,1070,0.02270682000784139
848,tx_id_4,1080,0.194752655260732
867,tx_id_4,1090,0.3174545720444769
871,tx_id_4,1100,0.002977011075361707
842,tx_id_4,1110,0.8327082193089528
862,tx_id_4,1120,0.06756883619442755
870,tx_id_4,1130,0.08870760787338369
882,tx_id_4,1140,0.1555104975580681
880,tx_id_4,1150,0.050912758428916634
865,tx_id_4,1160,0.3842030968108168
876,tx_id_4,1170,0.2755023572816316
875,tx_id_4,1180,0.028750343162711918
873,tx_id_4,1190,0.6981726717163306
889,tx_id_4,1200,0.004840641918490661
884,tx_id_4,1210,0.39136855793661385
881,tx_id_4,1220,0.10999781483083218
885,tx_id_4,1230,0.1800428030208574
860,tx_id_4,1240,0.0023604166933758816
869,tx_id_4,1250,0.0041360913523100385
877,tx_id_4,1260,0.001699518739982327
888,tx_id_4,1270,0.6256304628265389
887,tx_id_4,1280,0.22940402429314508
861,tx_id_4,1290,0.03558266219774791
879,tx_id_4,1300,0.007995716763700016
863,tx_id_4,1310,0.44196858534881556
883,tx_id_4,1320,0.0009065012588657604
890,tx_id_4,1330,0.03912689031889432
912,tx_id_4,1340,0.305928171679918
911,tx_id_4,1350,0.3142727046253175
934,tx_id_4,1360,0.02865928932610645
893,tx_id_4,1370,0.009679444092319198
905,tx_id_4,1380,0.5540141973673538
901,tx_id_4,1390,0.26231831583539683
878,tx_id_4,1400,0.6538718433561596
891,tx_id_4,1410,0.056315167216109074
939,tx_id_4,1420,0.045265661451556825
948,tx_id_4,1430,0.0019015484915078822
907,tx_id_4,1440,0.5077311220684414
918,tx_id_4,1450,0.0009633709481363068
914,tx_id_4,1460,0.6920514563212666
949,tx_id_4,1470,0.020004206220771
968,tx_id_4,1480,0.037903669046178964
894,tx_id_4,1490,0.0655236965816024
903,tx_id_4,1500,0.053625548919212
927,tx_id_4,1510,0.0024862123155108226
916,tx_id_4,1520,0.3260396389674754
895,tx_id_4,1530,0.2950068542501236
906,tx_id_4,1540,0.22314928162468176
897,tx_id_4,1550,0.2745168608512046
892,tx_id_4,1560,0.017364718577446585
896,tx_id_4,1570,0.0025379346643501915
921,tx_id_4,1580,0.11288605096484611
898,tx_id_4,1590,0.4248345566282133
899,tx_id_4,1600,0.016954175355162096
900,tx_id_4,1610,0.25290277917771264
902,tx_id_4,1620,0.7622971853772298
909,tx_id_4,1630,0.057156800034987826
941,tx_id_4,1640,0.25804196901251525
935,tx_id_4,1650,0.09436760750080112
930,tx_id_4,1660,0.04163596435058028
945,tx_id_4,1670,0.17589585976042518
922,tx_id_4,1680,0.3646709558739297
904,tx_id_4,1690,0.0006647746194292145
924,tx_id_4,1700,0.1669749625554974
908,tx_id_4,1710,0.7801483031536814
929,tx_id_4,1720,0.5484013715502132
925,tx_id_4,1730,0.01682317333330192
938,tx_id_4,1740,0.1232477756965494
942,tx_id_4,1750,0.6104672570574304
950,tx_id_4,1760,0.15646913855519434
910,tx_id_4,1770,0.0018702494679561838
915,tx_id_4,1780,0.023102434214584494
920,tx_id_4,1790,0.00308085587636534
931,tx_id_4,1800,0.00515937067961864
932,tx_id_4,1810,0.08034286513153796
913,tx_id_4,1820,0.21234773607183516
917,tx_id_4,1830,0.0025091150247292787
919,tx_id_4,1840,0.021413340884278733
928,tx_id_4,1850,0.016388508984780083
926,tx_id_4,1860,0.4296165027204028
923,tx_id_4,1870,0.4039980727120247
937,tx_id_4,1880,0.02522415975699992
947,tx_id_5,0,0.004722926388431878
976,tx_id_5,10,0.47089007449771414
959,tx_id_5,20,0.5872282415637101
970,tx_id_5,30,0.4616738964426428
953,tx_id_5,40,0.19197169581586765
956,tx_id_5,50,0.0024061474211751746
936,tx_id_5,60,0.004661438344365664
963,tx_id_5,70,0.0002998156286075438
964,tx_id_5,80,0.004356453101762588
933,tx_id_5,90,0.031152297676778316
952,tx_id_5,100,0.004222754501992669
946,tx_id_5,110,0.0076093701842817095
967,tx_id_5,120,0.29850442080862943
966,tx_id_5,130,0.010021318569280558
961,tx_id_5,140,0.331137579429499
957,tx_id_5,150,0.09583368997038147
958,tx_id_5,160,0.026620813984915028
944,tx_id_5,170,0.01957801558688782
969,tx_id_5,180,0.4481192238664264
951,tx_id_5,190,0.00467531390735269
943,tx_id_5,200,0.027673149677594162
960,tx_id_5,210,0.25696610443338436
986,tx_id_5,220,0.03476818361616555
980,tx_id_5,230,0.016199361855438184
940,tx_id_5,240,0.053182634424407745
962,tx_id_5,250,0.047461448624672734
978,tx_id_5,260,0.03801001021400172
972,tx_id_5,270,0.04678217002084141
1027,tx_id_5,280,0.03205502605337951
955,tx_id_5,290,0.007427634798683773
971,tx_id_5,300,0.3928411215480779
995,tx_id_5,310,0.16493659181753015
979,tx_id_5,320,0.059800432787169004
954,tx_id_5,330,0.1443803384274016
965,tx_id_5,340,0.0009701494172586254
981,tx_id_5,350,0.02048739836966264
988,tx_id_5,360,0.2735793346283914
977,tx_id_5,370,0.07996913493409996
1008,tx_id_5,380,0.1711872382792778
984,tx_id_5,390,0.18843607542839205
1001,tx_id_5,400,0.00110665046479056
982,tx_id_5,410,0.0013770170412304246
973,tx_id_5,420,0.009789721868689294
1000,tx_id_5,430,0.1707623986964592
974,tx_id_5,440,0.4748294340569884
989,tx_id_5,450,0.7010233718884695
1005,tx_id_5,460,0.07059635328256088
999,tx_id_5,470,0.0017474431364231367
994,tx_id_5,480,0.008596432480584157
998,tx_id_5,490,0.05241172852842659
996,tx_id_5,500,0.16750520110708642
991,tx_id_5,510,0.45995037686652457
990,tx_id_5,520,0.0033897879454862735
993,tx_id_5,530,0.02713928388350319
1004,tx_id_5,540,0.014989709325455012
1012,tx_id_5,550,0.007578351694464466
997,tx_id_5,560,0.04845586248231283
1014,tx_id_5,570,0.0016937338508652264
975,tx_id_5,580,0.026932050925165124
992,tx_id_5,590,0.0016046610790572333
1010,tx_id_5,600,0.005303727587359055
987,tx_id_5,610,0.04994920148825844
983,tx_id_5,620,0.021930977776173928
985,tx_id_5,630,0.022109032145097175
1023,tx_id_5,640,0.0500406035884579
1007,tx_id_5,650,0.10433967920485612
1006,tx_id_5,660,0.006992401907136801
1018,tx_id_5,670,0.23108657494144957
1016,tx_id_5,680,0.0783268936838051
1017,tx_id_5,690,0.6395604513059908
1002,tx_id_5,700,0.006304835777043542
1029,tx_id_5,710,0.13647960466617404
1042,tx_id_5,720,0.06406325203308653
1033,tx_id_5,730,0.010232927153595025
1011,tx_id_5,740,0.0896229473484856
1003,tx_id_5,750,0.03664714257833113
1015,tx_id_5,760,0.0799242664863264
1021,tx_id_5,770,0.1571264031327253
1020,tx_id_5,780,0.03955180562433664
1019,tx_id_5,790,0.6473638019193783
1031,tx_id_5,800,0.08334031189154097
1025,tx_id_5,810,0.039618487544831674
1034,tx_id_5,820,0.13849265481359646
1067,tx_id_5,830,0.004772482953432108
1045,tx_id_5,840,0.0021052020868138847
1024,tx_id_5,850,0.18415905118408787
1046,tx_id_5,860,0.0894687534707983
1036,tx_id_5,870,0.35116895047266444
1037,tx_id_5,880,0.08412218442839746
1009,tx_id_5,890,0.03195132738395655
1032,tx_id_5,900,0.010641708597821002
1044,tx_id_5,910,0.0011827028177317362
1028,tx_id_5,920,0.2961298506863559
1052,tx_id_5,930,0.02453155686730899
1051,tx_id_5,940,0.27685099657912243
1030,tx_id_5,950,0.002696701519727862
1035,tx_id_5,960,0.07965465616677347
1039,tx_id_5,970,0.052503598223619004
1013,tx_id_5,980,0.0026109630446056555
1083,tx_id_5,990,0.1465063419490384
1048,tx_id_5,1000,0.15686773127615414
1026,tx_id_5,1010,0.2246273787291056
1041,tx_id_5,1020,0.04061658661722091
1047,tx_id_5,1030,0.3671121404724602
1022,tx_id_5,1040,0.024491915129411346
1040,tx_id_5,1050,0.023688621795080318
1061,tx_id_5,1060,0.01598573325086998
1060,tx_id_5,1070,0.03330624797558544
1049,tx_id_5,1080,0.591665391104921
1065,tx_id_5,1090,0.4418808186861577
1076,tx_id_5,1100,0.002322963766345388
1056,tx_id_5,1110,0.2561643074813036
1069,tx_id_5,1120,0.03370072368194705
1059,tx_id_5,1130,0.02636870185865228
1038,tx_id_5,1140,0.023601778021744173
1053,tx_id_5,1150,0.07535381901277878
1043,tx_id_5,1160,0.09319496207708866
1066,tx_id_5,1170,0.08131330431145697
1050,tx_id_5,1180,0.019164786867312118
1063,tx_id_5,1190,0.28802538882535217
1073,tx_id_5,1200,0.006483109778375863
1081,tx_id_5,1210,0.18947586060133412
1077,tx_id_5,1220,0.0333579064986187
1062,tx_id_5,1230,0.05781781408777279
1075,tx_id_5,1240,0.002386863322695669
1072,tx_id_5,1250,0.010813231445039687
1064,tx_id_5,1260,0.00311036792604747
1086,tx_id_5,1270,0.24086438651621236
1055,tx_id_5,1280,0.07776920238192259
1057,tx_id_5,1290,0.06651910436478357
1058,tx_id_5,1300,0.003704946049728497
1054,tx_id_5,1310,0.3356382110368526
1087,tx_id_5,1320,0.004385920208383114
1082,tx_id_5,1330,0.14205553422847322
1088,tx_id_5,1340,0.6997202991883016
1071,tx_id_5,1350,0.10714256655732993
1079,tx_id_5,1360,0.018092572258294956
1115,tx_id_5,1370,0.006310436390188063
1068,tx_id_5,1380,0.5149786205624822
1074,tx_id_5,1390,0.5549806603625893
1070,tx_id_5,1400,0.7373179839274575
1094,tx_id_5,1410,0.05119573470582422
1078,tx_id_5,1420,0.01910055650778343
1114,tx_id_5,1430,0.004685372569184196
1085,tx_id_5,1440,0.10319640603048484
1095,tx_id_5,1450,0.001390606992023368
1089,tx_id_5,1460,0.42026836618851077
1108,tx_id_5,1470,0.07337142298712983
1080,tx_id_5,1480,0.008720325416255505
1099,tx_id_5,1490,0.03996045070844042
1096,tx_id_5,1500,0.012026953203446647
1107,tx_id_5,1510,0.0024322264459098863
1101,tx_id_5,1520,0.22754884463313607
1093,tx_id_5,1530,0.21362697508907597
1098,tx_id_5,1540,0.05148976655652729
1100,tx_id_5,1550,0.20864271288681088
1084,tx_id_5,1560,0.07461285976263109
1113,tx_id_5,1570,0.0016940938703434774
1106,tx_id_5,1580,0.054700656318765584
1090,tx_id_5,1590,0.5394504875898392
1122,tx_id_5,1600,0.006155144774931233
1097,tx_id_5,1610,0.253105636761909
1105,tx_id_5,1620,0.6645233541030823
1125,tx_id_5,1630,0.0672841338461263
1091,tx_id_5,1640,0.09918368129331219
1092,tx_id_5,1650,0.07651619962059152
1121,tx_id_5,1660,0.05024735538531519
1130,tx_id_5,1670,0.07911205319602269
1104,tx_id_5,1680,0.2961964299843036
1117,tx_id_5,1690,0.0009212630582120183
1119,tx_id_5,1700,0.3096138501995491
1102,tx_id_5,1710,0.47419622522103416
1109,tx_id_5,1720,0.2800343325385001
1124,tx_id_5,1730,0.054685228033252896
1103,tx_id_5,1740,0.020914274497067474
1111,tx_id_5,1750,0.5197356329259586
1110,tx_id_5,1760,0.030255923342998196
1128,tx_id_5,1770,0.0025682615613413645
1123,tx_id_5,1780,0.01576686157382972
1126,tx_id_5,1790,0.005757918195930657
1118,tx_id_5,1800,0.0014657870469303054
1136,tx_id_5,1810,0.04171215386896327
1112,tx_id_5,1820,0.07558733338074494
1131,tx_id_5,1830,0.005462359881950212
1127,tx_id_5,1840,0.0426883668596141
1120,tx_id_5,1850,0.028100742631397835
1129,tx_id_5,1860,0.12016861593407084
1116,tx_id_5,1870,0.4604390209093882
1140,tx_id_5,1880,0.023161752259578443
1132,tx_id_6,0,0.0012899872090996242
1141,tx_id_6,10,0.02744111386155543
1138,tx_id_6,20,0.09001121237986937
1150,tx_id_6,30,0.07702570857407225
1133,tx_id_6,40,0.017060291193435224
1152,tx_id_6,50,0.0002224654314659278
1163,tx_id_6,60,0.0017836364100180643
1137,tx_id_6,70,7.715724024268567e-05
1149,tx_id_6,80,0.0035405511167734016
1153,tx_id_6,90,0.015023360890580532
1147,tx_id_6,100,0.0012662151207799345
1144,tx_id_6,110,0.0025788433019308067
1145,tx_id_6,120,0.05126729424050869
1143,tx_id_6,130,0.005096360073420548
1135,tx_id_6,140,0.008597714857378744
1157,tx_id_6,150,0.00879213475814263
1139,tx_id_6,160,0.009271669219127195
1142,tx_id_6,170,0.0009379371590661978
1146,tx_id_6,180,0.027901097608283063
1151,tx_id_6,190,0.0021141491144946534
1134,tx_id_6,200,0.009659843251264663
1196,tx_id_6,210,0.10640599761792709
1155,tx_id_6,220,0.014359031854097327
1148,tx_id_6,230,0.011650877732701705
1169,tx_id_6,240,0.07258636630509409
1165,tx_id_6,250,0.022606081901360684
1158,tx_id_6,260,0.016674700027490143
1156,tx_id_6,270,0.0044460140561995804
1154,tx_id_6,280,0.007648476115622844
1160,tx_id_6,290,0.0022505392572768497
1159,tx_id_6,300,0.0070975412368678315
1162,tx_id_6,310,0.04396050495884504
1161,tx_id_6,320,0.0475073817036773
1193,tx_id_6,330,0.00039587915301010943
1176,tx_id_6,340,0.00016873785999944229
1177,tx_id_6,350,0.0165275425935531
1172,tx_id_6,360,0.017581215267324223
1164,tx_id_6,370,0.015053614490668162
1179,tx_id_6,380,0.1069307777698972
1174,tx_id_6,390,0.01409072866648221
1175,tx_id_6,400,0.0013740542510040181
1178,tx_id_6,410,0.0004327797306314317
1166,tx_id_6,420,0.004025281473994255
1183,tx_id_6,430,0.23513336585965738
1170,tx_id_6,440,0.026159335310457738
1188,tx_id_6,450,0.007087745116334034
1167,tx_id_6,460,0.009091547116818404
1219,tx_id_6,470,0.0009666080485891617
1182,tx_id_6,480,0.0008950755721247549
1186,tx_id_6,490,0.014841359844730844
1184,tx_id_6,500,0.009094268262908078
1190,tx_id_6,510,0.04457143200490317
1173,tx_id_6,520,0.0011848945419552902
1168,tx_id_6,530,0.015316751053136058
1192,tx_id_6,540,0.009645383878660459
1181,tx_id_6,550,0.0021891119849649244
1211,tx_id_6,560,0.016538265900451415
1191,tx_id_6,570,0.0014358381962816691
1194,tx_id_6,580,0.0188680347638656
1180,tx_id_6,590,0.0021805399367336763
1171,tx_id_6,600,0.00147441018379672
1187,tx_id_6,610,0.062248737588458156
1185,tx_id_6,620,0.004627991411618639
1189,tx_id_6,630,0.13216708924172116
1207,tx_id_6,640,0.01285907146466122
1214,tx_id_6,650,0.02462348877142224
1198,tx_id_6,660,0.0006107191437503228
1197,tx_id_6,670,0.01630726892608175
1195,tx_id_6,680,0.015344677870228064
1206,tx_id_6,690,0.008196042533425256
1201,tx_id_6,700,0.002515662009051427
1208,tx_id_6,710,0.01165668277593191
1217,tx_id_6,720,0.004306173331883189
1202,tx_id_6,730,0.004059888418229692
1204,tx_id_6,740,0.001426187485476531
1222,tx_id_6,750,0.024404965387949912
1200,tx_id_6,760,0.00946026285436918
1199,tx_id_6,770,0.12358446668904459
1210,tx_id_6,780,0.011232849895764162
1209,tx_id_6,790,0.007900693496114651
1221,tx_id_6,800,0.041007257784870375
1240,tx_id_6,810,0.010228010004428618
1203,tx_id_6,820,0.00882651694890774
1218,tx_id_6,830,0.0002268737321668341
1236,tx_id_6,840,0.0006628061303995331
1216,tx_id_6,850,0.029090450472524537
1212,tx_id_6,860,0.012828690240972891
1205,tx_id_6,870,0.06990528422937826
1213,tx_id_6,880,0.010188940141730149
1215,tx_id_6,890,0.01933495255213276
1234,tx_id_6,900,0.0021082128183053037
1220,tx_id_6,910,0.0006915144956075625
1238,tx_id_6,920,0.021275973202028012
1228,tx_id_6,930,0.00488244541849577
1223,tx_id_6,940,0.15437806119198727
1237,tx_id_6,950,0.0019256866560607559
1239,tx_id_6,960,0.0482176663811334
1226,tx_id_6,970,0.012368243614814759
1227,tx_id_6,980,0.007472143154388063
1224,tx_id_6,990,0.009776878075353913
1246,tx_id_6,1000,0.05150038109970505
1230,tx_id_6,1010,0.044320908844525705
1233,tx_id_6,1020,0.022486169063743705
1225,tx_id_6,1030,0.14048972712373162
1229,tx_id_6,1040,0.022127003135044853
1231,tx_id_6,1050,0.011493241068282558
1232,tx_id_6,1060,0.008986826459833683
1235,tx_id_6,1070,0.030406464289725887
1258,tx_id_6,1080,0.12684383048175912
1254,tx_id_6,1090,0.06808290828522479
1255,tx_id_6,1100,0.0012583687751251786
1242,tx_id_6,1110,0.05488787138458082
1249,tx_id_6,1120,0.017806663312903526
1248,tx_id_6,1130,0.04602976399812411
1253,tx_id_6,1140,0.02567610912149056
1243,tx_id_6,1150,0.008408744147586734
1252,tx_id_6,1160,0.006185482053163294
1241,tx_id_6,1170,0.007011187295643536
1245,tx_id_6,1180,0.009730774529337164
1251,tx_id_6,1190,0.060951531140857454
1260,tx_id_6,1200,0.0015423511663682052
1244,tx_id_6,1210,0.027747049602853385
1250,tx_id_6,1220,0.0025979189644776664
1247,tx_id_6,1230,0.018938852746462634
1256,tx_id_6,1240,0.00017676008475603293
1263,tx_id_6,1250,0.02484190230803545
1257,tx_id_6,1260,0.0005942296347413296
1259,tx_id_6,1270,0.007300048418615691
1274,tx_id_6,1280,0.01597770971107202
1261,tx_id_6,1290,0.012813874923535728
1262,tx_id_6,1300,0.011755973172814658
1264,tx_id_6,1310,0.18058786572760763
1287,tx_id_6,1320,0.001956407433282397
1269,tx_id_6,1330,0.07287920697111884
1283,tx_id_6,1340,0.02663071364567584
1265,tx_id_6,1350,0.007772622815450589
1285,tx_id_6,1360,0.00584463815363814
1284,tx_id_6,1370,0.00149214940678137
1288,tx_id_6,1380,0.023575372832249288
1271,tx_id_6,1390,0.015400546684372702
1268,tx_id_6,1400,0.7238693022705942
1280,tx_id_6,1410,0.014306705030438047
1286,tx_id_6,1420,0.017174881815312088
1281,tx_id_6,1430,0.0064033602523113535
1266,tx_id_6,1440,0.005142289825129519
1293,tx_id_6,1450,0.0008687539482488306
1277,tx_id_6,1460,0.0830704213716106
1273,tx_id_6,1470,0.047692023443377744
1276,tx_id_6,1480,0.0038372255649616028
1270,tx_id_6,1490,0.01932308297049483
1319,tx_id_6,1500,0.009860122339385127
1275,tx_id_6,1510,0.004539559125901902
1278,tx_id_6,1520,0.007115540475472574
1267,tx_id_6,1530,0.0034233805779917094
1272,tx_id_6,1540,0.0014327054734640263
1282,tx_id_6,1550,0.03378447685555966
1279,tx_id_6,1560,0.035962740617344016
1294,tx_id_6,1570,0.0013081014277331743
1310,tx_id_6,1580,0.008271158413374754
1300,tx_id_6,1590,0.007960493700197262
1292,tx_id_6,1600,0.0021047144722855485
1291,tx_id_6,1610,0.013508119079699548
1299,tx_id_6,1620,0.03568682392974108
1290,tx_id_6,1630,0.014393766850503163
1289,tx_id_6,1640,0.011050008640566853
1297,tx_id_6,1650,0.002004855835226042
1302,tx_id_6,1660,0.012025659434143224
1295,tx_id_6,1670,0.024276161923390226
1309,tx_id_6,1680,0.02295451856596783
1304,tx_id_6,1690,0.0008398311482039549
1318,tx_id_6,1700,0.09565159788699261
1305,tx_id_6,1710,0.15175595787486848
1315,tx_id_6,1720,0.01836934901442071
1314,tx_id_6,1730,0.004146452830771277
1296,tx_id_6,1740,0.006423276545368152
1317,tx_id_6,1750,0.30832792525187463
1312,tx_id_6,1760,0.034907884259261314
1320,tx_id_6,1770,0.0016136949193419814
1301,tx_id_6,1780,0.0032121594238447024
1311,tx_id_6,1790,0.0033528251314809653
1298,tx_id_6,1800,0.003324439770293211
1307,tx_id_6,1810,0.008130891096851287
1321,tx_id_6,1820,0.019475428061681465
1313,tx_id_6,1830,0.0030268610528106747
1316,tx_id_6,1840,0.04821339038302895
1308,tx_id_6,1850,0.004332451812559124
1306,tx_id_6,1860,0.03606836642907161
1303,tx_id_6,1870,0.03665428271357867
1322,tx_id_6,1880,0.02925661104203376
